Temperature,Revenue
28.608515,588.723382
16.715042,238.534418
8.078676,150.731108
3.947934,68.572742
28.135635,662.674535
35.957055,573.668415
29.551308,461.690736
23.984805,613.439574
0.05561,-73.591972
45.45595,1180.751107
37.136995,874.973547
12.34828,400.637477
46.018546,1243.239585
27.492198,587.907041
26.53871,527.744425
34.655586,918.728059
37.77672,931.32813
30.167452,663.631259
4.276692,345.257735
14.575108,325.537774
43.476098,982.032485
9.006165,241.139494
16.236184,252.804836
19.171767,467.581273
19.530844,673.157409
28.03404,712.72796
44.210716,997.52882
9.793943,230.583818
3.953567,179.240141
7.676054,321.898689
41.45932,1025.255226
29.64473,630.742022
12.009433,351.074283
37.9814,931.281146
40.20713,755.938654
39.479203,916.643084
43.0274,643.29914
10.35981,339.363209
34.997055,894.346456
20.566435,597.982124
39.257929,827.406569
33.696043,813.753624
36.045925,1031.379658
30.15193,903.463411
6.69401,183.999199
24.706319,595.522265
46.248817,1203.210256
43.932015,761.772648
0.115513,-1.153076
6.075926,375.456717
4.45471,286.636479
33.573016,820.148007
38.071481,635.346991
8.462057,218.801912
22.786782,444.975176
39.194448,934.958176
33.907276,650.524186
24.569623,417.834554
26.927037,312.514769
22.909667,719.368285
12.579874,254.6238
25.686078,619.205765
31.75538,725.446022
40.792823,759.462194
29.178276,481.659561
35.294955,650.885802
5.84351,61.662044
20.616316,541.910769
-1.542751,-107.608549
10.087264,523.112381
33.596624,919.337347
46.598688,1165.330006
2.859727,88.205344
17.673221,650.95132
37.203477,809.907861
7.997746,211.642727
25.199163,610.688852
33.920494,877.483083
28.183287,744.719332
7.213212,128.239892
15.413844,295.410905
36.405797,921.488997
25.157099,691.576169
-1.743749,-51.563701
35.288547,563.467448
-0.269744,7.949572
34.540955,879.043448
7.921547,485.510491
44.945601,828.934199
16.029097,324.567529
14.019649,287.05284
5.295514,361.757097
12.974607,317.812646
40.955887,786.974994
46.820383,1132.634309
16.047167,328.244929
19.981921,289.658005
33.381476,626.735141
41.423593,1193.209581
27.059172,682.709409
17.184759,429.498816
18.21847,398.017259
32.085289,776.678519
-1.842305,47.360959
28.359878,696.795185
15.419158,392.70067
36.915669,966.756804
2.556541,103.118434
26.821911,473.299458
21.567672,415.456906
29.473951,380.006826
1.177826,374.110697
26.419206,740.768007
25.512745,467.406438
25.472345,548.773959
27.570896,540.519758
31.146929,944.116428
37.444461,634.794691
11.221215,302.626214
38.427421,852.575318
22.414528,649.505815
1.775856,67.310667
0.868996,-200.26565
14.377678,315.473126
36.459952,680.840489
32.676366,757.46795
36.642133,1045.698006
23.346184,284.544302
19.569751,344.444266
5.225174,73.973994
14.081445,289.543834
19.266949,569.003355
2.341421,69.008161
8.809986,296.11971
27.313039,536.655899
34.047493,809.4216
46.919028,1167.614979
43.722553,872.556393
29.485695,794.315182
18.641155,452.421121
29.172691,827.218561
36.496929,797.244766
3.798473,183.471006
18.08534,426.555582
39.150312,869.924057
16.807815,444.091314
26.021741,683.352863
26.800699,432.100676
7.039336,410.825202
15.749537,103.608977
14.391053,250.705805
-0.716361,15.329523
-0.814604,89.216609
38.753155,1112.265292
11.38047,10.126074
23.38586,470.154762
12.637553,-3.1988
44.093283,995.094412
10.705541,315.149421
19.053184,692.019967
40.763782,937.049763
39.254745,1043.199083
7.118969,285.063345
37.329522,780.024332
20.451157,272.034117
21.665475,550.667939
4.540519,-81.618854
1.949474,280.916122
33.669026,742.507938
22.326596,702.871052
19.405684,388.927332
33.745903,808.793396
35.510132,837.699569
5.7865,162.158193
27.901032,578.231629
4.63235,203.034049
34.817379,652.517619
30.190803,510.816234
44.874116,1193.519049
1.378943,183.475998
0.795681,71.777301
11.827167,548.219957
10.823579,236.763203
10.101961,459.859422
42.406474,980.515937
10.227764,110.438991
11.325537,564.897861
35.210515,948.478989
20.037252,456.349447
36.058817,927.13873
1.202942,10.071184
21.890988,638.625782
-0.352934,-321.398693
1.070007,-85.194104
42.415435,1101.260937
4.823023,110.806039
24.088613,592.509817
18.143685,231.879794
15.019823,644.090776
42.091834,1126.012238
-0.930654,-5.228102
30.525695,638.708453
45.206327,1168.659474
25.448241,887.904384
43.904301,1129.362687
0.560636,382.623737
18.520873,303.633225
10.747732,152.393577
33.810227,591.503952
46.083557,1099.293912
10.569973,297.830344
30.054555,666.517231
7.706784,331.481451
25.701182,780.80709
20.732692,260.565986
45.628261,933.720808
27.817836,764.368072
15.125812,299.022718
3.590693,2.097842
5.411095,313.645368
9.04053,45.267987
10.297366,220.407165
39.680187,945.014938
25.499917,505.568943
23.646155,669.363901
3.623675,37.204445
40.146845,1117.0181
33.417901,742.570274
1.31575,173.736232
32.68392,857.596596
24.633373,478.929085
2.004542,-220.207068
20.456731,537.611118
21.750118,522.075906
6.122952,259.503471
44.339209,961.645544
39.648793,830.480986
30.782095,1006.181926
20.652482,266.842258
18.176512,544.694145
29.8977,599.756068
24.726162,524.683024
1.051382,19.811288
23.11263,419.934704
37.513777,934.946289
20.502754,693.081185
0.545872,127.038797
36.527632,843.623423
7.866825,65.558448
10.672421,351.210454
6.070611,498.459628
14.180538,291.809224
35.080824,740.693778
23.449907,463.518924
8.039182,143.808349
41.013674,512.518196
41.099511,986.909095
40.658343,789.860718
9.701014,11.316718
20.110728,589.056677
46.264493,874.607065
35.828611,762.326233
-0.668796,250.456207
1.195025,-140.925435
20.732637,259.524446
42.55179,997.691847
24.396388,740.401382
22.392813,288.863103
3.168211,173.922664
30.182225,779.197531
38.283055,556.884687
16.64058,521.440841
36.004981,948.399472
45.259356,968.588113
7.984556,403.901061
23.643152,722.294499
12.06976,319.118368
36.849867,767.309197
26.302075,462.918928
29.094538,663.089128
37.097794,925.806303
17.402553,369.378571
42.839413,633.838453
24.118414,752.3246
5.739786,196.446579
32.099057,676.207746
36.869806,964.027342
13.521322,563.473226
40.001784,482.327799
42.401019,1019.202398
11.56832,78.900605
46.192552,1110.233633
4.894865,168.983997
7.898768,309.568464
7.027017,120.628849
41.805496,660.306646
30.060335,621.878606
5.45311,222.792858
19.575848,616.917259
28.149603,472.686122
2.08974,243.701937
41.238402,831.951274
37.376573,900.687989
22.755132,456.299701
45.389204,1045.465957
18.470288,574.682851
46.221406,851.933668
30.72808,601.766822
29.098892,696.561406
6.13179,536.556622
41.21446,799.140259
18.946995,757.143609
5.949437,473.072259
-1.382232,0.594539
25.428028,545.377509
23.842581,452.292876
33.248327,747.565571
41.622645,726.363756
1.890923,73.943652
33.843328,995.08696
7.183185,107.202042
40.050676,867.554311
38.134112,607.393817
24.498894,626.285689
32.801897,787.895118
13.403156,341.798869
21.087227,464.493809
38.260208,821.355151
20.503995,559.796285
15.532115,373.573634
22.21641,568.477422
38.584213,904.464112
14.425194,522.673825
6.514318,286.070979
32.888687,779.013231
38.472932,1097.593727
2.931236,170.727883
9.753832,449.733181
4.956627,242.160722
15.049129,91.251295
20.067198,670.86996
34.692491,809.040478
29.906232,678.336084
28.4255,696.579292
15.266372,320.450165
39.23093,920.13897
21.093071,408.361777
45.976142,1221.867277
29.072965,651.222819
4.186972,77.227557
31.132701,573.690366
13.930097,383.859414
31.630033,751.159907
1.412416,133.382284
6.56919,31.610743
39.931126,660.922193
9.131798,334.488825
39.015015,1104.15092
11.684528,141.436874
29.501214,915.860436
32.013378,773.900817
23.120083,539.550231
12.960223,263.113135
8.419574,17.699765
-0.373722,184.976598
12.893374,204.970989
30.004977,571.27575
43.976936,1136.645162
40.68902,634.903849
35.537174,578.337448
36.63392,827.675188
30.58426,744.661355
10.754056,348.147414
42.452557,909.898217
30.865883,1086.26316
25.461591,556.636204
3.438484,83.946907
19.905722,352.134107
20.557555,504.245807
40.363617,1002.617736
24.785763,756.864591
16.639627,178.252555
45.863216,991.405597
3.425309,185.287854
18.704873,533.990189
0.059209,47.083223
34.255302,860.752729
42.985751,845.257031
11.721829,529.875596
40.058742,1052.730148
12.318693,107.249545
42.627738,797.659058
34.944133,637.121912
37.440432,949.385367
-1.117679,-171.844983
45.177707,963.951458
33.606879,833.690246
12.932804,312.232576
38.640339,912.253345
11.794539,137.878532
40.764938,1008.207491
3.516439,28.254687
32.480613,692.640415
24.494225,605.736022
2.730189,118.838152
9.852798,259.707972
-1.392202,-97.616619
20.96963,449.563755
12.761998,318.822307
27.319517,424.397968
12.564653,244.883027
12.696036,375.2323
34.416467,591.229601
0.358999,226.016754
42.241855,1141.091771
39.76093,710.67717
30.722429,907.274485
27.067857,603.727016
41.722822,1002.29703
7.081179,122.179756
1.869489,223.376612
9.735998,314.520472
36.934336,714.714341
-0.301157,-136.406929
26.557535,395.275735
46.776438,1076.078959
39.929109,986.926831
23.550839,647.491486
1.118405,51.116751
38.737302,701.950001
27.349947,529.002066
3.631717,295.560739
2.599007,27.869114
42.571714,979.235807
30.790813,543.750355
38.635053,923.794336
41.069966,856.867556
26.016845,759.733661
23.354871,661.678036
19.090943,379.85441
13.530383,315.972125
19.295202,375.922919
35.920103,602.173527
27.494248,505.791263
41.733641,969.48444
19.725621,516.609015
27.747389,662.118079
28.93407,620.022673
26.993161,763.622493
32.429055,749.759061
9.63424,356.912375
23.105825,274.237658
3.107015,-476.903097
16.841055,448.532749
21.895686,300.639318
29.958989,655.392846
44.576022,955.388224
27.431902,871.180797
34.436102,843.265623
22.807037,558.77568
29.071098,793.769669
1.475679,131.749804
10.465187,200.591279
15.730802,542.878074
21.152174,331.948054
0.236789,98.39595
4.861181,-83.062862
11.563901,323.39481
45.605102,1051.718439
14.236003,601.571036
21.620012,273.696621
7.608788,117.85819
27.928223,767.115997
11.753478,347.166027
8.142636,246.484669
23.312059,401.30597
-1.730216,-80.893586
-1.624462,196.753055
8.734372,224.401483
-0.200653,96.832489
3.293262,98.172494
14.604172,180.534831
37.326698,985.322571
26.030384,678.501921
23.120719,886.468823
12.380952,157.986566
43.655932,1104.358668
17.453737,222.371073
2.267546,117.05765
28.236259,796.795025
3.578081,-189.261965
14.915934,333.943099
22.863185,450.619384
40.836904,815.228943
22.183782,578.313888
32.41068,907.936598
46.648025,1025.142241
4.442967,170.927549
11.461845,307.761087
17.334228,416.81048
18.669581,281.773369
18.140033,600.086025
42.472939,999.884373
32.9876,811.437222
27.787355,519.716468
13.159263,258.130519
38.365729,841.111459
44.797965,775.34335
38.238716,611.602821
-1.92331,-86.523659
29.183667,749.013011
0.505634,-42.296722
10.622754,119.800842
0.91671,-57.713988
27.585977,568.073268
31.642906,670.291044
3.609894,447.068706
16.808105,563.451076
20.355589,635.04501
16.083598,565.008976
3.930225,-20.71359
18.528442,258.79354
34.807724,625.204529
1.479376,276.730363
1.928821,4.113407
15.383793,187.012142
44.14456,926.801247
30.76006,668.647638
31.254828,755.310083
15.73408,419.86963
27.089379,501.498676
-1.503572,115.437691
29.168706,574.435051
42.75106,938.127547
28.0161,748.614133
40.811231,823.698812
33.47468,677.24705
3.907362,217.369491
42.220212,821.525707
1.255748,14.040261
24.164406,646.36507
4.964719,459.40671
-1.426376,105.055268
18.679679,516.287267
12.456995,391.574633
21.814024,351.624492
26.282794,625.769179
0.143215,43.437333
4.027161,179.42589
25.373477,606.406823
14.8152,419.477826
33.729501,721.393974
29.962291,696.122748
39.434614,706.278072
31.932149,681.58621
19.066623,662.313818
30.975364,756.876634
11.493678,288.159228
13.009361,608.217633
36.660273,626.835182
19.874556,304.595476
37.120637,1097.739011
38.298696,872.988309
40.020555,866.629596
42.915127,785.206521
19.118276,521.950854
13.624474,418.658368
26.527739,449.508005
16.187449,370.907518
27.452634,583.187899
32.573707,781.726219
31.731846,557.389551
16.353091,583.292955
6.17615,314.64388
19.095938,399.841068
4.987113,119.310245
41.614755,916.739161
14.947996,248.624203
5.568528,97.726275
-0.75306,-11.85762
29.645297,922.464168
29.208214,813.154007
14.689604,500.027844
1.513883,132.78324
18.071816,264.757467
13.249657,322.72829
31.178911,858.993435
27.683183,449.719387
15.865093,480.519354
8.676735,579.28331
46.413762,1199.383102
20.246079,691.084983
31.725438,757.890482
4.887095,294.818103
21.793895,404.493414
-0.650701,150.257456
22.767301,631.202959
45.236853,1058.360077
16.826129,603.045588
-0.089195,-37.899131
-0.483166,6.411804
17.011351,423.935619
5.841222,15.646596
-0.855747,60.520734
35.054467,538.68657
20.467627,640.774585
12.172994,312.859993
42.104076,869.561369
3.690809,-1.180448
44.840023,971.177066
13.384369,435.079623
41.53178,1017.58405
27.544201,529.648105
38.508661,743.690614
46.216645,1134.418501
12.131866,196.630357
45.095639,1020.831723
17.084613,429.750503
16.890083,453.825209
14.678968,488.342127
24.528973,381.376933
5.553107,-122.763882
25.131863,498.632429
24.543536,841.362919
35.333189,1105.829051
38.848848,1152.567988
19.581626,435.78512
12.814329,52.299682
10.70741,-77.018909
7.536568,114.336885
0.824732,32.805457
14.779951,556.860811
11.242137,416.07426
45.354452,1051.505911
25.327732,454.472962
15.016575,222.724142
26.442912,649.982332
4.820638,252.760878
19.758144,527.299691
28.685482,504.762301
21.955994,613.247519
17.687161,487.994774
46.698571,885.617976
41.135423,809.275735
28.546892,760.254524
25.899491,565.034116
28.412364,892.467445
7.864293,288.639619
17.361749,344.135442
-0.066483,41.874793
21.301756,511.125651
24.608205,463.261844
9.159737,104.361009
45.237414,1120.093906
42.563276,1084.333211
33.385019,851.294323
24.135945,789.691143
40.628489,834.787381
4.401965,390.365968
36.73498,697.424252
4.11622,-18.80489
36.916322,572.457229
11.512611,224.834086
40.977438,847.977762
44.258063,1072.775179
5.291003,194.873185
20.671105,309.148688
46.068382,973.795453
21.686964,454.159106
40.313829,642.908574
26.847845,473.404383
16.391165,280.695237
12.003394,517.271311
7.957931,244.195777
35.328111,901.719371
16.940485,183.301355
23.052498,718.292566
22.123949,714.414243
26.286672,308.761082
40.41328,805.641003
46.056228,1106.808605
17.971626,526.866358
38.548427,769.675094
35.461862,759.437235
26.102919,514.96532
44.84631,1023.061452
7.823251,392.166917
3.353946,1.095712
39.844136,1049.357081
19.518341,346.124452
39.501474,764.741998
41.76142,1063.136712
1.060422,205.861018
41.289773,1057.945196
19.967634,275.640116
23.011192,468.382003
28.703033,783.776647
43.392748,981.560375
-1.063311,-139.023911
21.36533,571.729092
31.69838,617.33837
33.412641,1030.498154
31.934089,961.340135
4.587321,233.814682
12.670384,520.681239
15.577061,388.578627
37.417423,962.012101
11.659234,516.505554
8.324543,260.164457
44.914953,969.692622
-1.565699,-244.43629
46.893222,1037.921928
31.164244,836.619115
38.594996,1014.292915
12.43635,387.166468
-1.298551,-64.209247
34.155606,480.728065
38.873085,804.128885
34.28333,734.338436
4.999664,105.102846
34.917968,886.382554
35.677216,1107.731595
30.268485,712.42671
35.539681,774.421103
39.450151,851.90225
28.066602,665.338676
2.341631,-29.199739
21.893763,532.342699
1.804817,151.154946
17.969609,461.617732
17.948218,498.337422
1.234482,136.365186
15.092206,102.678382
3.438907,214.104421
37.603525,750.534954
44.436713,833.339631
1.543507,-87.738115
44.800645,1070.550766
23.606253,517.648685
12.678718,64.413635
1.766242,154.411565
22.530589,312.027563
36.931262,857.744616
32.647237,780.681238
0.461075,187.55494
1.57219,345.797437
17.740791,220.556693
12.469234,304.345777
9.386832,204.668679
11.76922,362.268476
37.370654,878.543901
43.532175,925.436981
17.850032,361.465341
42.399439,786.561333
13.753289,487.930891
21.345412,571.434923
9.075421,377.106424
29.383326,628.356887
45.970075,932.071012
27.571162,474.309674
15.53289,431.750384
29.743055,526.661213
4.023113,408.400861
41.544295,739.545183
22.651114,571.602282
20.018137,709.120914
26.707375,707.397671
28.614409,684.779001
1.517015,-67.910989
31.448244,511.930253
9.854652,371.658258
32.983679,978.043013
38.304205,800.384794
37.393967,675.834263
25.072547,213.75217
23.488325,401.39138
5.000922,135.020642
35.991961,1056.497894
11.29906,388.094125
22.338076,569.603408
11.929431,240.623559
4.55759,55.087658
28.848327,874.291131
0.66227,89.143512
34.683616,473.183646
13.561753,234.613472
-1.9934,-126.646862
23.045328,457.067045
0.295744,135.609679
11.532308,276.009036
32.641848,733.261018
1.071791,264.835336
39.127586,779.399408
-1.812824,285.587682
10.09437,160.59501
34.304299,793.819532
13.497237,292.080431
2.992727,127.519054
15.651462,447.144157
11.249271,351.131708
39.292883,774.44554
13.354048,162.753269
36.657691,1206.380836
41.701735,866.470007
19.257054,562.654178
42.587214,716.90934
16.488585,356.464393
45.239842,995.857598
2.375187,166.686142
31.663944,315.452905
22.196888,545.734112
16.994791,236.799993
29.002882,715.410065
32.488997,586.063783
-1.7862,-121.793737
6.180701,136.323771
32.939256,593.318927
30.652885,630.810093
45.336328,838.000136
35.290852,526.619508
44.587863,1153.650255
32.424485,545.722468
12.604558,288.31656
3.162881,225.588569
36.309369,731.19417
29.563312,555.00097
0.361115,86.510587
15.642473,547.95267
44.883191,831.892316
22.519656,505.212165
19.203728,196.754622
20.427281,423.886073
8.235253,226.555661
16.066651,261.164826
16.12085,321.971953
0.565396,-154.278608
35.610814,820.018014
18.408717,597.935041
38.286814,701.267798
39.667052,802.035911
8.387709,300.076088
30.210321,874.463677
21.141808,274.209817
41.12768,901.440128
8.571293,271.100494
31.212847,698.839407
27.779854,269.013243
12.469772,387.391898
4.693444,373.376181
29.930348,704.145709
34.191275,623.350266
13.46574,256.616463
29.596798,944.980871
17.361414,553.617319
32.947137,847.341333
7.761548,264.728893
41.620535,838.155869
12.08307,273.850423
16.021513,376.70219
0.846506,145.419565
3.464098,345.45193
23.277233,711.73026
11.112041,70.206063
38.938531,913.41379
-1.280024,127.897415
16.575608,493.101455
14.529932,262.020619
-1.052946,459.368668
4.094052,-58.940109
18.268491,274.095681
22.150365,554.854654
17.810198,744.266933
24.015946,434.390997
27.161452,587.397019
-1.513733,173.9654
20.740663,486.90695
45.211463,964.138366
23.432582,632.15571
31.199571,754.740885
13.281329,484.196931
35.925578,1008.926231
35.873153,860.132177
23.543506,593.449309
45.824677,1059.595134
4.151961,207.233937
-1.169564,28.027161
35.737752,811.086973
37.550621,1029.546797
3.890154,355.667705
11.013559,54.868956
-1.139934,21.890118
12.372122,206.830251
35.883952,767.667572
23.380066,606.562075
15.056684,468.116917
16.215225,375.725523
-1.933672,-283.634729
12.690226,172.198881
29.676478,815.677506
45.735528,614.502833
39.505981,1070.096792
-0.843847,104.920632
42.02947,1143.521886
36.376722,795.094698
36.23843,512.703777
20.441792,547.7318
17.502259,611.341131
12.842871,458.937248
1.219048,-28.431645
9.183533,254.773667
10.083578,181.1343
21.719776,387.692049
34.624776,930.620281
21.216682,320.163995
0.834378,-71.349108
44.9317,842.725976
44.193492,768.962823
36.474288,848.934375
46.575067,1217.795023
24.679634,546.320589
45.175649,787.6988
1.704647,207.37676
15.918357,639.033809
9.043682,141.824251
7.595821,135.930071
4.899344,227.24007
28.498268,899.218525
36.284771,744.933185
26.336622,409.71645
5.201173,251.076059
37.745065,974.082511
29.161781,671.085288
17.02012,326.084349
31.032384,859.434908
10.735344,354.241364
14.914418,249.385138
42.956806,973.345145
12.234721,104.431908
21.029425,598.661953
41.616916,897.913788
32.678346,680.21686
1.047958,62.372115
5.217849,162.767026
-1.615762,144.42298
28.915168,753.540875
19.935998,448.869947
4.579468,257.58188
44.938772,1068.592051
23.953326,494.487484
9.852771,237.402684
22.529575,505.713603
31.301396,791.835889
1.735722,26.998041
11.460487,232.024279
37.541309,1145.166636
20.523579,625.891524
24.78228,462.163098
19.207984,542.361234
0.151097,65.823848
6.121739,234.836226
19.83154,490.692589
8.250088,400.189457
0.448972,106.301915
39.338834,879.085177
46.078434,1189.248535
36.864001,870.321852
39.835461,917.269765
9.856879,303.301888
45.070722,997.269593
7.64936,210.245317
44.620061,913.642951
46.746145,934.56302
32.874417,599.992406
46.076043,824.071182
25.907449,468.423301
10.717547,248.514284
19.412798,476.579683
27.084486,584.926354
1.580997,-274.621959
28.49482,892.051469
46.077714,1195.876529
7.315275,268.561259
36.837161,1120.877147
42.487041,809.302843
44.241378,1276.670578
45.046645,866.012533
23.551522,585.67198
45.888087,837.762632
35.1082,799.882478
5.9219,229.743256
21.368105,479.837364
33.198228,863.803244
10.119675,276.685966
29.390144,596.700299
30.663423,617.344239
5.972287,294.535828
25.68918,497.639125
35.809719,950.031909
22.445888,709.559243
-1.406947,-235.645863
-1.557115,181.380034
15.494438,686.151595
43.383509,1012.931559
9.205162,332.085946
29.083821,824.044626
8.881718,193.965147
13.761829,367.276819
39.554062,695.883839
33.714211,788.581429
2.674565,176.900428
19.006399,529.821824
-0.570682,192.407494
21.563617,391.013072
30.459267,618.097359
3.806629,410.785286
12.155362,282.937042
17.493995,449.971005
43.05702,958.078378
46.669496,922.342333
0.200654,292.66339
35.289388,722.408481
16.214479,223.43566
17.230451,346.703567
34.958984,494.222721
43.002895,869.276127
44.595501,855.901203
26.279007,700.962741
15.498937,276.172528
36.589905,962.622082
10.299068,475.453219
25.639627,711.814136
15.570345,346.407663
30.174923,713.058182
9.779547,25.792464
7.388054,183.191032
42.993715,837.706626
2.98838,213.061936
22.791937,919.485897
8.821786,308.975596
-0.092432,-255.821828
-0.235078,-14.394184
6.585867,204.429768
40.471747,925.795875
11.841458,189.133099
44.572499,1037.421013
26.499492,426.701332
19.394095,318.974675
26.424353,708.334841
23.318221,392.508979
35.180036,879.950535
11.842307,93.353702
15.299469,637.631237
41.810621,825.262074
44.376369,962.871523
41.735353,989.38054
18.552952,357.871323
36.23791,843.414325
21.340451,588.751414
22.379453,668.819856
8.029325,335.733728
26.965385,597.295312
7.120659,175.529246
14.24667,702.697813
39.89648,1042.839801
8.146715,81.252817
1.486756,91.71093
1.381372,24.181421
44.098442,970.161597
22.839101,350.160132
18.061192,370.340209
37.73305,1125.698037
38.95547,967.039233
14.277361,-22.68457
31.987285,913.263148
35.785018,975.63622
30.077884,635.917345
5.428159,268.8202
40.918271,793.357467
24.415633,497.852602
11.841149,523.530384
18.836181,407.987774
-0.159017,-239.038374
4.265473,126.802995
35.511791,794.544551
-1.99943,181.711527
18.411726,441.795879
23.602999,487.727789
0.677087,216.10888
45.68083,1042.512413
9.080141,127.039013
12.905737,494.826698
12.893183,350.357122
9.290416,244.490373
-1.927783,30.178875
33.737895,607.693795
45.375429,938.696918
8.990381,238.155014
30.489312,669.43311
34.35292,972.346677
39.572844,926.027383
18.708831,574.252014
12.843614,321.654227
13.939462,502.187133
32.918445,810.351244
38.022194,862.178026
6.899084,190.780186
16.176109,248.539905
42.19507,1025.683897
37.527982,843.536559
46.258062,961.473026
34.958165,960.430326
17.266565,227.556614
26.941254,559.175041
30.389698,850.654393
1.844335,131.708937
24.680351,566.888632
32.756721,784.904648
6.198744,204.666935
36.250954,594.68377
26.604866,562.946773
44.658867,1244.957546
0.078693,-52.379898
11.000981,232.987026
27.47614,552.776211
12.531436,300.498398
33.006784,665.147959
35.191259,872.470668
3.023282,139.258411
23.178869,657.902391
22.935637,379.013308
16.094758,338.910152
43.713318,948.344899
38.54781,939.783099
32.16326,615.544984
33.002005,889.861977
20.624091,665.048891
43.128732,821.336783
32.035176,658.150649
33.720072,688.122137
40.222854,1302.213022
11.429508,225.436338
37.546474,1101.607617
7.56679,17.095869
14.921756,216.360163
14.444912,251.591876
45.947748,903.26417
39.970324,861.755116
32.357323,632.372858
33.625781,642.98869
25.541567,766.305863
44.407443,1180.656881
22.316679,665.776247
16.645368,480.368144
5.988732,187.162843
36.524077,753.485292
33.987753,630.678282
16.833397,460.249682
-0.765523,-147.628874
39.110869,734.421957
-1.440519,186.87831
32.481289,1026.445225
45.542598,1080.423962
19.445405,627.779824
9.513697,211.962172
32.538679,541.927397
38.039279,952.357063
24.775085,661.492321
45.384728,1028.794672
0.531767,19.877969
22.734984,676.683344
33.204243,608.990673
40.269383,792.285751
6.783525,39.07866
37.200171,855.283739
25.082647,419.510198
17.43113,315.981573
4.454036,34.478621
40.399492,872.051599
5.706387,-55.90927
13.179605,340.530532
12.212231,493.801324
40.699288,937.895256
30.962447,939.976551
37.037388,1039.146883
10.272927,381.780325
28.618831,669.725635
26.015553,606.074105
38.808688,991.600215
42.398266,895.253213
-1.404318,-267.660519
31.026976,783.96273
0.539954,-113.250453
24.894075,434.329296
12.094004,304.204146
13.032053,310.017008
15.294967,160.999464
28.44333,679.583119
14.368448,497.863841
33.902253,602.567259
17.821842,617.86867
1.349307,-160.260327
36.404232,1143.068613
12.002158,240.511982
19.205577,478.51102
31.58675,438.360675
14.290352,341.947807
0.772697,95.673022
16.322131,381.912623
44.277981,909.849539
29.444985,534.253831
30.902478,877.071432
28.981826,670.927751
7.750615,442.145405
18.498359,362.530804
34.79605,725.765531
2.967272,230.799473
11.614786,50.448145
11.539636,110.263403
19.168927,620.505315
46.038068,856.264274
1.307625,-199.986169
23.416349,827.241758
6.788869,-18.663407
45.563151,1049.488318
3.551872,131.359053
17.776449,4.428537
34.156364,737.169998
32.523167,809.507868
18.713703,499.267318
14.979684,501.578109
17.483007,361.606615
10.949537,386.504702
8.061314,114.295705
21.668945,297.9219
11.158154,89.443288
12.085622,84.674242
30.181047,843.460234
45.458329,792.43663
27.578223,677.314176
1.771994,42.940611
1.703597,65.965279
44.619738,1206.18131
12.567249,248.554537
2.511282,190.422499
27.353185,637.017221
28.55879,634.432432
29.776736,1028.347815
11.102699,66.712133
-1.259576,211.191156
45.285753,1114.382982
10.293759,193.638036
31.125288,956.668067
32.624864,467.210108
27.890363,564.636777
13.332462,149.455265
11.283716,348.607576
27.285746,462.976968
40.438686,976.942899
44.389953,968.747327
3.189384,41.320141
5.586602,222.925356
44.292077,954.320729
34.090226,612.554085
41.266697,1349.944821
7.928999,141.782676
26.791708,286.701251
32.35584,612.342982
31.325482,526.471677
17.999433,554.726207
-1.24565,66.367907
26.563377,674.253291
10.401975,212.383963
20.062458,433.140568
44.92147,952.470776
17.552731,409.04647
39.150279,1009.655198
7.23849,250.462041
30.950564,783.540504
45.873341,1103.455844
2.992762,241.673299
-1.592323,53.908599
19.245557,511.352992
2.538649,277.590035
34.670833,688.542741
42.812885,834.533343
19.267028,280.097953
10.67687,301.219264
19.285763,180.328102
33.448943,831.420991
-1.556346,-4.9214
26.883245,791.501471
28.051293,545.565083
29.246724,641.489323
9.859082,424.576228
32.988583,959.696444
2.478183,-4.050363
7.764246,238.592046
40.996032,968.097678
34.197434,834.196254
-1.326468,-22.999362
10.170437,455.129814
8.505918,-56.226542
11.26951,223.320886
10.130429,329.253997
1.063788,136.226471
20.488085,687.083951
33.90394,951.588474
27.729855,596.628639
30.970712,903.936298
1.97631,-19.895748
44.623045,1141.344236
39.0861,1154.557327
37.449426,1030.124341
38.326206,882.549643
43.702815,932.211248
24.668444,344.523455
7.813819,258.968819
28.222397,482.739191
34.401193,663.547371
34.157952,598.689734
23.551002,480.791288
1.354477,69.680758
16.184534,432.92854
43.117564,879.352163
26.637997,776.439046
24.378265,536.358868
11.173822,166.280161
16.053997,423.031008
41.871958,1237.250787
30.656689,752.495917
36.581964,774.852866
20.262926,250.222655
28.882114,631.25665
10.170797,298.169244
32.567581,685.061137
18.952465,201.433141
19.68473,339.358442
29.816794,902.392199
43.87775,1200.829467
1.136311,-63.797981
38.412419,969.446305
12.326772,132.376041
19.752053,679.034343
-0.926247,61.754553
12.751258,460.710689
22.628931,272.813585
0.752628,162.615901
22.063691,516.805679
43.428421,1103.88342
3.164268,249.914808
35.457596,815.038374
18.073882,342.27637
30.103512,807.314133
10.751593,266.361233
5.815121,38.610798
5.862668,32.525292
1.454105,-145.562105
7.096689,120.466325
30.54675,865.268139
41.20284,955.044008
37.892159,777.91137
31.571581,842.568822
3.411161,-6.892561
12.170185,320.106695
13.180537,300.525208
10.24789,381.452784
23.235277,306.495597
24.242137,437.140911
15.487413,131.200698
15.335669,334.744097
38.599224,1054.252703
36.67535,755.466647
13.081996,248.754094
42.775634,1092.854602
44.687936,1163.385062
14.010385,331.979047
