fecha,temperatura,mes,dia_del_ano,dia_seno,dia_coseno,mes_seno,mes_coseno,presion,punto_rocio
2021-09-26,4.0,9,269,-0.9963950238187232,-0.0848348779057653,-1.0,-1.8369701987210294e-16,1013.0,0
2021-09-27,3.0,9,270,-0.9977068927101168,-0.0676827617545516,-1.0,-1.8369701987210294e-16,1012.0,0
2021-09-28,5.0,9,271,-0.9987235240803972,-0.0505106171852228,-1.0,-1.8369701987210294e-16,1011.0,1
2021-09-29,6.0,9,272,-0.9994446170919858,-0.0333235257116313,-1.0,-1.8369701987210294e-16,1011.0,1
2021-09-30,8.0,9,273,-0.9998699583618592,-0.0161265732706577,-1.0,-1.8369701987210294e-16,1010.0,2
2021-10-01,10.0,10,274,-0.9999994220246924,0.0010751512827982,-0.8660254037844386,0.5000000000000001,1009.0,2
2021-10-02,11.0,10,275,-0.999832969770105,0.0182765576816912,-0.8660254037844386,0.5000000000000001,1008.0,2
2021-10-03,13.0,10,276,-0.9993706508539968,0.0354725557531255,-0.8660254037844386,0.5000000000000001,1006.0,3
2021-10-04,15.0,10,277,-0.9986126020839734,0.052658056924614,-0.8660254037844386,0.5000000000000001,1004.0,3
2021-10-05,15.0,10,278,-0.9975590477788612,0.0698279757298708,-0.8660254037844386,0.5000000000000001,1003.0,4
2021-10-06,16.0,10,279,-0.9962102997023295,0.0869772313136861,-0.8660254037844386,0.5000000000000001,1002.0,4
2021-10-07,15.0,10,280,-0.9945667569706336,0.1041007489354256,-0.8660254037844386,0.5000000000000001,1002.0,3
2021-10-08,11.0,10,281,-0.9926289059345096,0.121193461470736,-0.8660254037844386,0.5000000000000001,1001.0,3
2021-10-09,11.0,10,282,-0.9903973200352558,0.1382503109109819,-0.8660254037844386,0.5000000000000001,1001.0,4
2021-10-10,7.0,10,283,-0.9878726596350428,0.1552662498599956,-0.8660254037844386,0.5000000000000001,1002.0,3
2021-10-11,8.0,10,284,-0.9850556718215012,0.172236243027682,-0.8660254037844386,0.5000000000000001,1002.0,5
2021-10-12,7.0,10,285,-0.981947190186646,0.1891552687200409,-0.8660254037844386,0.5000000000000001,1002.0,3
2021-10-13,8.0,10,286,-0.9785481345802032,0.2060183203251708,-0.8660254037844386,0.5000000000000001,1001.0,5
2021-10-14,8.0,10,287,-0.9748595108374124,0.2228204077947995,-0.8660254037844386,0.5000000000000001,1002.0,3
2021-10-15,8.0,10,288,-0.9708824104813836,0.239556559120927,-0.8660254037844386,0.5000000000000001,1002.0,3
2021-10-16,5.0,10,289,-0.9666180104000972,0.2562218218071163,-0.8660254037844386,0.5000000000000001,1002.0,2
2021-10-17,7.0,10,290,-0.9620675724981452,0.2728112643340191,-0.8660254037844386,0.5000000000000001,1002.0,2
2021-10-18,10.0,10,291,-0.957232443323312,0.2893199776186952,-0.8660254037844386,0.5000000000000001,1002.0,-10
2021-10-19,10.0,10,292,-0.9521140536681102,0.3057430764672831,-0.8660254037844386,0.5000000000000001,1003.0,-9
2021-10-20,9.0,10,293,-0.9467139181463862,0.3220757010206104,-0.8660254037844386,0.5000000000000001,1004.0,-9
2021-10-21,7.0,10,294,-0.9410336347451196,0.3383130181923076,-0.8660254037844386,0.5000000000000001,1007.0,-17
2021-10-22,7.0,10,295,-0.9350748843515574,0.3544502230989869,-0.8660254037844386,0.5000000000000001,1008.0,-16
2021-10-23,7.0,10,296,-0.9288394302558068,0.3704825404820963,-0.8660254037844386,0.5000000000000001,1009.0,-18
2021-10-24,10.0,10,297,-0.9223291176290545,0.3864052261209853,-0.8660254037844386,0.5000000000000001,1009.0,-21
2021-10-25,9.0,10,298,-0.9155458729775467,0.4022135682368036,-0.8660254037844386,0.5000000000000001,1010.0,-20
2021-10-26,9.0,10,299,-0.9084917035725082,0.4179028888867866,-0.8660254037844386,0.5000000000000001,1010.0,-21
2021-10-27,11.0,10,300,-0.9011686968561567,0.4334685453485363,-0.8660254037844386,0.5000000000000001,1009.0,-22
2021-10-28,13.0,10,301,-0.8935790198239952,0.4489059314938798,-0.8660254037844386,0.5000000000000001,1008.0,-22
2021-10-29,12.0,10,302,-0.8857249183835637,0.4642104791518923,-0.8660254037844386,0.5000000000000001,1007.0,-22
2021-10-30,11.0,10,303,-0.8776087166898392,0.4793776594606945,-0.8660254037844386,0.5000000000000001,1006.0,-21
2021-10-31,10.0,10,304,-0.8692328164574792,0.4944029842076181,-0.8660254037844386,0.5000000000000001,1006.0,-20
2021-11-01,9.0,11,305,-0.8605996962501181,0.5092820071573356,-0.5000000000000004,0.8660254037844384,1006.0,-18
2021-11-02,6.0,11,306,-0.8517119107469189,0.5240103253675756,-0.5000000000000004,0.8660254037844384,1007.0,-3
2021-11-03,4.0,11,307,-0.8425720899866032,0.5385835804920232,-0.5000000000000004,0.8660254037844384,1009.0,-4
2021-11-04,3.0,11,308,-0.8331829385891785,0.5529974600700271,-0.5000000000000004,0.8660254037844384,1010.0,-4
2021-11-05,2.0,11,309,-0.8235472349556007,0.5672476988027229,-0.5000000000000004,0.8660254037844384,1010.0,-5
2021-11-06,2.0,11,310,-0.8136678304455991,0.5813300798152042,-0.5000000000000004,0.8660254037844384,1010.0,-5
2021-11-07,1.0,11,311,-0.8035476485339116,0.5952404359043674,-0.5000000000000004,0.8660254037844384,1011.0,-5
2021-11-08,1.0,11,312,-0.7931896839451843,0.6089746507720486,-0.5000000000000004,0.8660254037844384,1012.0,-4
2021-11-09,0.0,11,313,-0.7825970017677834,0.6225286602431057,-0.5000000000000004,0.8660254037844384,1012.0,-3
2021-11-10,-1.0,11,314,-0.7717727365467836,0.6358984534680745,-0.5000000000000004,0.8660254037844384,1012.0,-2
2021-11-11,0.0,11,315,-0.7607200913564104,0.6490800741100398,-0.5000000000000004,0.8660254037844384,1012.0,-3
2021-11-12,0.0,11,316,-0.7494423368521954,0.6620696215153815,-0.5000000000000004,0.8660254037844384,1011.0,-3
2021-11-13,0.0,11,317,-0.7379428103031386,0.6748632518680403,-0.5000000000000004,0.8660254037844384,1012.0,-3
2021-11-14,0.0,11,318,-0.7262249146041543,0.6874571793269664,-0.5000000000000004,0.8660254037844384,1012.0,-3
2021-11-15,2.0,11,319,-0.7142921172691032,0.699847677146407,-0.5000000000000004,0.8660254037844384,1013.0,-2
2021-11-16,3.0,11,320,-0.7021479494046978,0.7120310787787131,-0.5000000000000004,0.8660254037844384,1013.0,-2
2021-11-17,3.0,11,321,-0.6897960046655887,0.7240037789593305,-0.5000000000000004,0.8660254037844384,1014.0,-3
2021-11-18,4.0,11,322,-0.6772399381909491,0.7357622347736527,-0.5000000000000004,0.8660254037844384,1013.0,-2
2021-11-19,5.0,11,323,-0.6644834655228552,0.7473029667054296,-0.5000000000000004,0.8660254037844384,1013.0,-1
2021-11-20,5.0,11,324,-0.6515303615068021,0.75862255966641,-0.5000000000000004,0.8660254037844384,1013.0,0
2021-11-21,5.0,11,325,-0.6383844591746642,0.7697176640069211,-0.5000000000000004,0.8660254037844384,1013.0,0
2021-11-22,5.0,11,326,-0.6250496486104377,0.7805849965070866,-0.5000000000000004,0.8660254037844384,1013.0,1
2021-11-23,4.0,11,327,-0.6115298757991053,0.7912213413483807,-0.5000000000000004,0.8660254037844384,1014.0,1
2021-11-24,3.0,11,328,-0.5978291414589552,0.801623551065242,-0.5000000000000004,0.8660254037844384,1015.0,1
2021-11-25,2.0,11,329,-0.5839514998576998,0.8117885474764613,-0.5000000000000004,0.8660254037844384,1016.0,1
2021-11-26,2.0,11,330,-0.5699010576127624,0.8217133225960589,-0.5000000000000004,0.8660254037844384,1017.0,1
2021-11-27,1.0,11,331,-0.5556819724760489,0.8313949395234058,-0.5000000000000004,0.8660254037844384,1016.0,0
2021-11-28,1.0,11,332,-0.5412984521036173,0.8408305333122887,-0.5000000000000004,0.8660254037844384,1018.0,0
2021-11-29,0.0,11,333,-0.5267547528105542,0.8500173118187018,-0.5000000000000004,0.8660254037844384,1022.0,0
2021-11-30,0.0,11,334,-0.5120551783114646,0.8589525565270845,-0.5000000000000004,0.8660254037844384,1022.0,0
2021-12-01,-1.0,12,335,-0.4972040784469378,0.8676336233547726,-2.4492935982947064e-16,1.0,1022.0,-1
2021-12-02,-1.0,12,336,-0.4822058478963526,0.8760579434344281,-2.4492935982947064e-16,1.0,1023.0,-1
2021-12-03,-2.0,12,337,-0.4670649248774303,0.8842230238742036,-2.4492935982947064e-16,1.0,1024.0,-2
2021-12-04,-2.0,12,338,-0.451785789832884,0.8921264484954345,-2.4492935982947064e-16,1.0,1025.0,-2
2021-12-05,-2.0,12,339,-0.4363729641045924,0.8997658785476209,-2.4492935982947064e-16,1.0,1025.0,-2
2021-12-06,-2.0,12,340,-0.4208310085956556,0.9071390534005044,-2.4492935982947064e-16,1.0,1025.0,-3
2021-12-07,-3.0,12,341,-0.4051645224207563,0.9142437912130223,-2.4492935982947064e-16,1.0,1025.0,-3
2021-12-08,-2.0,12,342,-0.3893781415452015,0.9210779895789526,-2.4492935982947064e-16,1.0,1025.0,-3
2021-12-09,-1.0,12,343,-0.3734765374130707,0.9276396261490468,-2.4492935982947064e-16,1.0,1026.0,-2
2021-12-10,0.0,12,344,-0.3574644155648614,0.9339267592294762,-2.4492935982947064e-16,1.0,1027.0,-1
2021-12-11,0.0,12,345,-0.3413465142450361,0.9399375283564132,-2.4492935982947064e-16,1.0,1027.0,-2
2021-12-12,2.0,12,346,-0.3251276029999093,0.9456701548465688,-2.4492935982947064e-16,1.0,1026.0,-6
2021-12-13,3.0,12,347,-0.3088124812662537,0.9511229423235356,-2.4492935982947064e-16,1.0,1025.0,-10
2021-12-14,4.0,12,348,-0.2924059769510773,0.956294277219772,-2.4492935982947064e-16,1.0,1024.0,-10
2021-12-15,5.0,12,349,-0.2759129450029604,0.9611826292540836,-2.4492935982947064e-16,1.0,1023.0,-10
2021-12-16,5.0,12,350,-0.2593382659754056,0.9657865518844574,-2.4492935982947064e-16,1.0,1022.0,-8
2021-12-17,6.0,12,351,-0.2426868445825954,0.9701046827361176,-2.4492935982947064e-16,1.0,1021.0,-6
2021-12-18,5.0,12,352,-0.225963608248019,0.974135744004672,-2.4492935982947064e-16,1.0,1021.0,-6
2021-12-19,4.0,12,353,-0.2091735056463563,0.9778785428342386,-2.4492935982947064e-16,1.0,1020.0,-5
2021-12-20,3.0,12,354,-0.1923215052390948,0.9813319716704276,-2.4492935982947064e-16,1.0,1020.0,-3
2021-12-21,2.0,12,355,-0.1754125938042784,0.9844950085880858,-2.4492935982947064e-16,1.0,1020.0,-3
2021-12-22,2.0,12,356,-0.1584517749608363,0.9873667175937016,-2.4492935982947064e-16,1.0,1020.0,-3
2021-12-23,1.0,12,357,-0.141444067687942,0.989946248902378,-2.4492935982947064e-16,1.0,1020.0,-3
2021-12-24,2.0,12,358,-0.1243945048397999,0.9922328391893008,-2.4492935982947064e-16,1.0,1019.0,-3
2021-12-25,2.0,12,359,-0.1073081316563624,0.994225811815616,-2.4492935982947064e-16,1.0,1018.0,-3
2021-12-26,2.0,12,360,-0.0901900042703451,0.99592457702866,-2.4492935982947064e-16,1.0,1018.0,-3
2021-12-27,1.0,12,361,-0.0730451882110474,0.9973286321364752,-2.4492935982947064e-16,1.0,1017.0,-3
2021-12-28,1.0,12,362,-0.0558787569053731,0.9984375616565666,-2.4492935982947064e-16,1.0,1016.0,-4
2021-12-29,0.0,12,363,-0.0386957901765268,0.999251037438848,-2.4492935982947064e-16,1.0,1015.0,-4
2021-12-30,0.0,12,364,-0.0215013727408137,0.999768818762748,-2.4492935982947064e-16,1.0,1014.0,-4
2021-12-31,0.0,12,365,-0.0043005927029819,0.9999907524084426,-2.4492935982947064e-16,1.0,1014.0,-4
2022-01-01,0.0,1,1,0.0172015754182605,0.9998520419557736,0.4999999999999999,0.8660254037844387,1013.0,-3
2022-01-02,1.0,1,2,0.034398060613608,0.9994082116062598,0.4999999999999999,0.8660254037844387,1013.0,-4
2022-01-03,2.0,1,3,0.0515843668694083,0.9986686402879996,0.4999999999999999,0.8660254037844387,1012.0,-4
2022-01-04,4.0,1,4,0.0687554084811394,0.9976335468520452,0.4999999999999999,0.8660254037844387,1011.0,-3
2022-01-05,4.0,1,5,0.0859061042613327,0.9963032375991964,0.4999999999999999,0.8660254037844387,1010.0,-3
2022-01-06,6.0,1,6,0.1030313790431787,0.9946781061893646,0.4999999999999999,0.8660254037844387,1009.0,-3
2022-01-07,7.0,1,7,0.1201261651823505,0.9927586335250792,0.4999999999999999,0.8660254037844387,1008.0,-3
2022-01-08,8.0,1,8,0.1371854040566005,0.9905453876091832,0.4999999999999999,0.8660254037844387,1007.0,-2
2022-01-09,8.0,1,9,0.1542040475626894,0.988039023376751,0.4999999999999999,0.8660254037844387,1006.0,-2
2022-01-10,8.0,1,10,0.1711770596101998,0.985240282501282,0.4999999999999999,0.8660254037844387,1006.0,-2
2022-01-11,8.0,1,11,0.1880994176117975,0.9821499931752292,0.4999999999999999,0.8660254037844387,1005.0,-1
2022-01-12,6.0,1,12,0.2049661139694953,0.9787690698649216,0.4999999999999999,0.8660254037844387,1006.0,-1
2022-01-13,5.0,1,13,0.2217721575564818,0.975098513039961,0.4999999999999999,0.8660254037844387,1007.0,-1
2022-01-14,5.0,1,14,0.2385125751940764,0.9711394088771652,0.4999999999999999,0.8660254037844387,1008.0,-1
2022-01-15,4.0,1,15,0.2551824131233728,0.966892928939152,0.4999999999999999,0.8660254037844387,1009.0,-1
2022-01-16,5.0,1,16,0.2717767384711357,0.9623603298276544,0.4999999999999999,0.8660254037844387,1011.0,-1
2022-01-17,4.0,1,17,0.2882906407095177,0.957542952811672,0.4999999999999999,0.8660254037844387,1011.0,-1
2022-01-18,2.0,1,18,0.3047192331091634,0.9524422234305676,0.4999999999999999,0.8660254037844387,1013.0,-1
2022-01-19,2.0,1,19,0.321057654185271,0.9470596510722284,0.4999999999999999,0.8660254037844387,1014.0,-4
2022-01-20,6.0,1,20,0.3373010691361842,0.9413968285264122,0.4999999999999999,0.8660254037844387,1014.0,-7
2022-01-21,3.0,1,21,0.3534446712740877,0.9354554315134164,0.4999999999999999,0.8660254037844387,1015.0,-7
2022-01-22,2.0,1,22,0.3694836834473831,0.9292372181882051,0.4999999999999999,0.8660254037844387,1015.0,-5
2022-01-23,3.0,1,23,0.3854133594543256,0.9227440286201428,0.4999999999999999,0.8660254037844387,1017.0,-8
2022-01-24,3.0,1,24,0.4012289854475009,0.9159777842484876,0.4999999999999999,0.8660254037844387,1018.0,-10
2022-01-25,3.0,1,25,0.4169258813287287,0.908940487313808,0.4999999999999999,0.8660254037844387,1019.0,-10
2022-01-26,6.0,1,26,0.4324994021339788,0.901634220265486,0.4999999999999999,0.8660254037844387,1020.0,-14
2022-01-27,7.0,1,27,0.4479449394078911,0.8940611451454876,0.4999999999999999,0.8660254037844387,1020.0,-13
2022-01-28,8.0,1,28,0.4632579225674917,0.88622350294858,0.4999999999999999,0.8660254037844387,1020.0,-13
2022-01-29,8.0,1,29,0.4784338202547012,0.8781236129591848,0.4999999999999999,0.8660254037844387,1020.0,-7
2022-01-30,8.0,1,30,0.4934681416772373,0.8697638720650646,0.4999999999999999,0.8660254037844387,1019.0,-9
2022-01-31,9.0,1,31,0.5083564379375122,0.8611467540480452,0.4999999999999999,0.8660254037844387,1018.0,-7
2022-02-01,10.0,2,32,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,1018.0,-8
2022-02-02,10.0,2,33,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,1017.0,-6
2022-02-03,10.0,2,34,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,1016.0,-7
2022-02-04,10.0,2,35,0.5663619330814524,0.8241566360566663,0.8660254037844386,0.5000000000000001,1016.0,-6
2022-02-05,9.0,2,36,0.580454927809098,0.8142923779467267,0.8660254037844386,0.5000000000000001,1016.0,-5
2022-02-06,7.0,2,37,0.5943761565849831,0.804187157621448,0.8660254037844386,0.5000000000000001,1017.0,-5
2022-02-07,6.0,2,38,0.6081214998935418,0.7938439653781019,0.8660254037844386,0.5000000000000001,1017.0,-4
2022-02-08,4.0,2,39,0.6216868902665479,0.7832658619336791,0.8660254037844386,0.5000000000000001,1018.0,-4
2022-02-09,4.0,2,40,0.6350683134867438,0.7724559775191742,0.8660254037844386,0.5000000000000001,1018.0,-4
2022-02-10,2.0,2,41,0.6482618097757122,0.7614175109532997,0.8660254037844386,0.5000000000000001,1018.0,-3
2022-02-11,1.0,2,42,0.6612634749656386,0.7501537286959042,0.8660254037844386,0.5000000000000001,1018.0,-3
2022-02-12,0.0,2,43,0.6740694616546161,0.7386679638813748,0.8660254037844386,0.5000000000000001,1017.0,-3
2022-02-13,0.0,2,44,0.6866759803451553,0.726963615332308,0.8660254037844386,0.5000000000000001,1016.0,-3
2022-02-14,1.0,2,45,0.6990793005655562,0.7150441465537444,0.8660254037844386,0.5000000000000001,1015.0,-3
2022-02-15,1.0,2,46,0.7112757519738152,0.7029130847082615,0.8660254037844386,0.5000000000000001,1015.0,-3
2022-02-16,0.0,2,47,0.7232617254437388,0.6905740195722293,0.8660254037844386,0.5000000000000001,1014.0,-3
2022-02-17,0.0,2,48,0.7350336741329413,0.6780306024735382,0.8660254037844386,0.5000000000000001,1014.0,-3
2022-02-18,1.0,2,49,0.746588114532413,0.6652865452111116,0.8660254037844386,0.5000000000000001,1014.0,-3
2022-02-19,1.0,2,50,0.7579216274973472,0.6523456189565257,0.8660254037844386,0.5000000000000001,1012.0,-4
2022-02-20,3.0,2,51,0.7690308592589181,0.6392116531380588,0.8660254037844386,0.5000000000000001,1011.0,-4
2022-02-21,3.0,2,52,0.7799125224167177,0.6258885343075018,0.8660254037844386,0.5000000000000001,1011.0,-4
2022-02-22,3.0,2,53,0.7905633969115482,0.612380204990065,0.8660254037844386,0.5000000000000001,1011.0,-5
2022-02-23,6.0,2,54,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,1011.0,-5
2022-02-24,5.0,2,55,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,1010.0,-6
2022-02-25,8.0,2,56,0.8211001178128892,0.5707841943569036,0.8660254037844386,0.5000000000000001,1010.0,-6
2022-02-26,8.0,2,57,0.8307970168121247,0.5565755266413303,0.8660254037844386,0.5000000000000001,1009.0,-5
2022-02-27,13.0,2,58,0.8402480696078469,0.5422021592729844,0.8660254037844386,0.5000000000000001,1010.0,-10
2022-02-28,12.0,2,59,0.8494504794814806,0.527668345562516,0.8660254037844386,0.5000000000000001,1011.0,-11
2022-03-01,9.0,3,60,0.8584015232918917,0.512978386299228,1.0,6.123233995736766e-17,1014.0,-11
2022-03-02,7.0,3,61,0.8670985522812081,0.4981366284784055,1.0,6.123233995736766e-17,1017.0,-13
2022-03-03,6.0,3,62,0.8755389928586302,0.4831474640149687,1.0,6.123233995736766e-17,1018.0,-13
2022-03-04,5.0,3,63,0.8837203473619977,0.4680153284438345,1.0,6.123233995736766e-17,1020.0,-15
2022-03-05,3.0,3,64,0.8916401947968874,0.452744699607371,1.0,6.123233995736766e-17,1021.0,-14
2022-03-06,3.0,3,65,0.8992961915530253,0.4373400963303323,1.0,6.123233995736766e-17,1022.0,-15
2022-03-07,2.0,3,66,0.9066860720977984,0.4218060770826634,1.0,6.123233995736766e-17,1023.0,-16
2022-03-08,2.0,3,67,0.9138076496466616,0.4061472386305789,1.0,6.123233995736766e-17,1023.0,-16
2022-03-09,1.0,3,68,0.9206588168102428,0.3903682146763026,1.0,6.123233995736766e-17,1023.0,-15
2022-03-10,0.0,3,69,0.9272375462179536,0.374473674486883,1.0,6.123233995736766e-17,1024.0,-13
2022-03-11,-1.0,3,70,0.9335418911179212,0.3584683215124808,1.0,6.123233995736766e-17,1023.0,-13
2022-03-12,-1.0,3,71,0.9395699859530622,0.342356891994542,1.0,6.123233995736766e-17,1024.0,-12
2022-03-13,-1.0,3,72,0.945320046913132,0.3261441535642696,1.0,6.123233995736766e-17,1024.0,-12
2022-03-14,1.0,3,73,0.9507903724625832,0.3098349038318025,1.0,6.123233995736766e-17,1025.0,-13
2022-03-15,4.0,3,74,0.9559793438440766,0.2934339689665273,1.0,6.123233995736766e-17,1025.0,-17
2022-03-16,4.0,3,75,0.9608854255574976,0.2769462022689364,1.0,6.123233995736766e-17,1025.0,-17
2022-03-17,6.0,3,76,0.9655071658143364,0.2603764827344581,1.0,6.123233995736766e-17,1025.0,-18
2022-03-18,6.0,3,77,0.969843196967294,0.2437297136096838,1.0,6.123233995736766e-17,1024.0,-17
2022-03-19,8.0,3,78,0.9738922359149924,0.2270108209414184,1.0,6.123233995736766e-17,1023.0,-18
2022-03-20,8.0,3,79,0.977653084481664,0.2102247521189836,1.0,6.123233995736766e-17,1022.0,-18
2022-03-21,8.0,3,80,0.981124629771712,0.1933764744102058,1.0,6.123233995736766e-17,1021.0,-19
2022-03-22,9.0,3,81,0.984305844499033,0.1764709734915216,1.0,6.123233995736766e-17,1019.0,-19
2022-03-23,9.0,3,82,0.9871957872910084,0.1595132519726365,1.0,6.123233995736766e-17,1018.0,-18
2022-03-24,9.0,3,83,0.9897936029670716,0.1425083279161708,1.0,6.123233995736766e-17,1018.0,-17
2022-03-25,8.0,3,84,0.992098522791769,0.1254612333527364,1.0,6.123233995736766e-17,1018.0,-15
2022-03-26,6.0,3,85,0.9941098647022418,0.108377012791876,1.0,6.123233995736766e-17,1019.0,-14
2022-03-27,6.0,3,86,0.9958270335100596,0.0912607217293118,1.0,6.123233995736766e-17,1019.0,-14
2022-03-28,5.0,3,87,0.9972495210773452,0.0741174251509443,1.0,6.123233995736766e-17,1020.0,-13
2022-03-29,4.0,3,88,0.998376906467142,0.0569521960340397,1.0,6.123233995736766e-17,1021.0,-12
2022-03-30,3.0,3,89,0.9992088560679752,0.0397701138460557,1.0,6.123233995736766e-17,1021.0,-10
2022-03-31,2.0,3,90,0.9997451236925734,0.0225762630415454,1.0,6.123233995736766e-17,1022.0,-7
2022-04-01,2.0,4,91,0.9999855506507186,0.0053757315575838,0.8660254037844387,-0.4999999999999998,1022.0,-7
2022-04-02,0.0,4,92,0.9999300657962056,-0.0118263906918325,0.8660254037844387,-0.4999999999999998,1023.0,-5
2022-04-03,0.0,4,93,0.9995786855478958,-0.0290250133219752,0.8660254037844387,-0.4999999999999998,1023.0,-5
2022-04-04,-1.0,4,94,0.9989315138848576,-0.0462150469837083,0.8660254037844387,-0.4999999999999998,1023.0,-5
2022-04-05,-1.0,4,95,0.9979887423155984,-0.0633914048695103,0.8660254037844387,-0.4999999999999998,1023.0,-6
2022-04-06,-1.0,4,96,0.9967506498213928,-0.0805490042187416,0.8660254037844387,-0.4999999999999998,1024.0,-6
2022-04-07,0.0,4,97,0.9952176027737294,-0.0976827678217159,0.8660254037844387,-0.4999999999999998,1024.0,-5
2022-04-08,1.0,4,98,0.9933900548258936,-0.114787625522127,0.8660254037844387,-0.4999999999999998,1024.0,-5
2022-04-09,3.0,4,99,0.9912685467787256,-0.1318585157173911,0.8660254037844387,-0.4999999999999998,1024.0,-6
2022-04-10,4.0,4,100,0.9888537064205885,-0.1488903868564548,0.8660254037844387,-0.4999999999999998,1024.0,-7
2022-04-11,6.0,4,101,0.986146248341595,-0.1658781989346314,0.8660254037844387,-0.4999999999999998,1023.0,-8
2022-04-12,7.0,4,102,0.98314697372215,-0.1828169249850199,0.8660254037844387,-0.4999999999999998,1022.0,-8
2022-04-13,9.0,4,103,0.9798567700958664,-0.1997015525660636,0.8660254037844387,-0.4999999999999998,1021.0,-8
2022-04-14,10.0,4,104,0.976276611086932,-0.2165270852448143,0.8660254037844387,-0.4999999999999998,1020.0,-9
2022-04-15,11.0,4,105,0.9724075561219968,-0.2332885440754551,0.8660254037844387,-0.4999999999999998,1019.0,-9
2022-04-16,11.0,4,106,0.9682507501166718,-0.2499809690726521,0.8660254037844387,-0.4999999999999998,1019.0,-9
2022-04-17,11.0,4,107,0.9638074231367308,-0.2665994206792935,0.8660254037844387,-0.4999999999999998,1018.0,-10
2022-04-18,10.0,4,108,0.9590788900341132,-0.2831389812281835,0.8660254037844387,-0.4999999999999998,1018.0,-9
2022-04-19,8.0,4,109,0.9540665500578388,-0.2995947563972602,0.8660254037844387,-0.4999999999999998,1018.0,-9
2022-04-20,7.0,4,110,0.9487718864399473,-0.3159618766579029,0.8660254037844387,-0.4999999999999998,1019.0,-8
2022-04-21,7.0,4,111,0.9431964659565866,-0.3322354987159043,0.8660254037844387,-0.4999999999999998,1019.0,-7
2022-04-22,6.0,4,112,0.9373419384643772,-0.3484108069446808,0.8660254037844387,-0.4999999999999998,1019.0,-7
2022-04-23,4.0,4,113,0.9312100364121948,-0.3644830148102912,0.8660254037844387,-0.4999999999999998,1018.0,-7
2022-04-24,5.0,4,114,0.9248025743285088,-0.3804473662878516,0.8660254037844387,-0.4999999999999998,1018.0,-8
2022-04-25,5.0,4,115,0.9181214482844364,-0.3962991372689181,0.8660254037844387,-0.4999999999999998,1018.0,-8
2022-04-26,4.0,4,116,0.9111686353326632,-0.4120336369594263,0.8660254037844387,-0.4999999999999998,1017.0,-8
2022-04-27,2.0,4,117,0.9039461929224012,-0.4276462092677746,0.8660254037844387,-0.4999999999999998,1017.0,-7
2022-04-28,1.0,4,118,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,1016.0,-6
2022-04-29,0.0,4,119,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,1016.0,-4
2022-04-30,0.0,4,120,0.8806828564301475,-0.47370635037968,0.8660254037844387,-0.4999999999999998,1016.0,-4
2022-05-01,0.0,5,121,0.8724040568049612,-0.4887853942889926,0.4999999999999999,-0.8660254037844387,1017.0,-3
2022-05-02,4.0,5,122,0.8638670987837349,-0.503719798736334,0.4999999999999999,-0.8660254037844387,1016.0,0
2022-05-03,5.0,5,123,0.8550745085896932,-0.518505144391157,0.4999999999999999,-0.8660254037844387,1016.0,0
2022-05-04,7.0,5,124,0.8460288880917339,-0.533137056031809,0.4999999999999999,-0.8660254037844387,1016.0,0
2022-05-05,8.0,5,125,0.8367329140344921,-0.5476112038402312,0.4999999999999999,-0.8660254037844387,1015.0,0
2022-05-06,10.0,5,126,0.8271893372462497,-0.5619233046832195,0.4999999999999999,-0.8660254037844387,1014.0,0
2022-05-07,12.0,5,127,0.8174009818249189,-0.5760691233798758,0.4999999999999999,-0.8660254037844387,1012.0,-1
2022-05-08,13.0,5,128,0.8073707443023492,-0.5900444739548627,0.4999999999999999,-0.8660254037844387,1012.0,-2
2022-05-09,13.0,5,129,0.7971015927871943,-0.6038452208771035,0.4999999999999999,-0.8660254037844387,1011.0,-3
2022-05-10,13.0,5,130,0.7865965660866021,-0.6174672802835514,0.4999999999999999,-0.8660254037844387,1010.0,-3
2022-05-11,13.0,5,131,0.7758587728069828,-0.6309066211876704,0.4999999999999999,-0.8660254037844387,1009.0,-2
2022-05-12,12.0,5,132,0.7648913904341225,-0.6441592666722685,0.4999999999999999,-0.8660254037844387,1009.0,-1
2022-05-13,9.0,5,133,0.753697664392914,-0.6572212950663319,0.4999999999999999,-0.8660254037844387,1009.0,0
2022-05-14,8.0,5,134,0.742280907086982,-0.6700888411055113,0.4999999999999999,-0.8660254037844387,1010.0,1
2022-05-15,10.0,5,135,0.7306444969184916,-0.6827580970759147,0.4999999999999999,-0.8660254037844387,1010.0,1
2022-05-16,8.0,5,136,0.7187918772884232,-0.6952253139408722,0.4999999999999999,-0.8660254037844387,1010.0,1
2022-05-17,9.0,5,137,0.7067265555776158,-0.7074868024503348,0.4999999999999999,-0.8660254037844387,1010.0,3
2022-05-18,8.0,5,138,0.6944521021088763,-0.719538934232584,0.4999999999999999,-0.8660254037844387,1009.0,3
